Voyager2.UTCGregorian      Voyager2.SunMJ2000Eq.X    Voyager2.SunMJ2000Eq.Y    Voyager2.SunMJ2000Eq.Z    Voyager2.SunMJ2000Eq.VX   Voyager2.SunMJ2000Eq.VY   Voyager2.SunMJ2000Eq.VZ   
28 Aug 1977 00:31:44.000   138364733.5986113         -54143363.23794515        -21210905.41104339        14.43895429503938         31.85912883255133         17.33508732443166         
28 Aug 1977 01:31:44.000   138416678.619391          -54028656.65629853        -21148493.74778711        14.41938923453486         31.86674727625009         17.33805753192895         
28 Aug 1977 02:31:44.000   138468553.191344          -53913922.67632006        -21086071.40696011        14.39981606029004         31.87435011922215         17.34101930332986         
28 Aug 1977 03:31:44.000   138520357.2853044         -53799161.3542259         -21023638.41896144        14.38023480167403         31.88193734325117         17.34397262888141         
28 Aug 1977 04:31:44.000   138572090.8722282         -53684372.74626172        -20961194.81420529        14.36064548811759         31.88950893028187         17.34691749895622         
28 Aug 1977 05:31:44.000   138623753.9231686         -53569556.90875769        -20898740.62315102        14.34104814912147         31.89706486241377         17.34985390404862         
28 Aug 1977 06:31:44.000   138675346.4092873         -53454713.89810258        -20836275.87628868        14.32144281425101         31.90460512190026         17.35278183477283         
28 Aug 1977 07:31:44.000   138726868.3018501         -53339843.77075613        -20773800.6041468         14.30182951313691         31.91212969114558         17.3557012818605          
28 Aug 1977 08:31:44.000   138778319.5722399         -53224946.58321847        -20711314.83727416        14.28220827546512         31.91963855270953         17.35861223616196         
28 Aug 1977 09:31:44.000   138829700.1919272         -53110022.39208954        -20648818.60627217        14.26257913100389         31.92713168927971         17.36151468863102         
28 Aug 1977 10:31:44.000   138881010.1325093         -52995071.25399408        -20586311.94175472        14.24294210956291         31.93460908370675         17.36440863034219         
28 Aug 1977 11:31:44.000   138932249.3656802         -52880093.22564096        -20523794.87438052        14.22329724102051         31.94207071897661         17.36729405247549         
28 Aug 1977 12:31:44.000   138983417.8632445         -52765088.3637927         -20461267.43483496        14.20364455531366         31.94951657821558         17.37017094631802         
28 Aug 1977 13:31:44.000   139034515.5971122         -52650056.7252779         -20398729.6538379         14.18398408243882         31.95694664468766         17.37303930326184         
28 Aug 1977 14:31:44.000   139085542.5393103         -52534998.36696535        -20336181.56212929        14.16431585244677         31.96436090179429         17.37589911480276         
